id,image_url,title,category,color
17166,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/7thMayVirgio-8181_1600x.jpg?v=1715689539,No Title,uncategorized,Unknown
17167,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2_cc50569c-4629-49e0-8e00-78597e3c26d1_512x.jpg?v=1706784613,Coco|Checked Cotton Co-Ords,dresses,MULTI
17168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-01561_512x.jpg?v=1716625538,Jenna|Polka Boxy Cotton Shirt,tops,BLACK
17169,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-2095.jpg?v=1717579866&quality=60&width=512,No Title,uncategorized,Unknown
17170,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-01871_512x.jpg?v=1716625671,No Title,uncategorized,Unknown
17171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-05621.jpg?v=1717058150&quality=60&width=512,No Title,uncategorized,Unknown
17172,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2_a95d6e99-6578-42cf-8382-80afd1b2bc7a.jpg?v=1702467836&quality=60&width=512,No Title,uncategorized,Unknown
17173,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/3_91ddb144-2206-4cbd-b36a-80c914a84ef5_1600x.jpg?v=1702482985,Maxie|Cropped Checked Shirt,tops,Blue
17174,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-1988_1600x.jpg?v=1717577072,No Title,uncategorized,Unknown
17175,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-1816_512x.jpg?v=1717577941,Geri|Striped Cotton Trousers,bottoms,Unknown
17176,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-2125_512x.jpg?v=1717579976,Nancy|Tapered Cotton Trousers,bottoms,Khakhi
17177,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2_be11fad1-de8e-437a-a0ae-dd78d87caa6d.jpg?v=1706876112&quality=60&width=512,No Title,uncategorized,Unknown
17178,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2_b491598a-ab17-4307-aa85-fab8879c7097.jpg?v=1706876740&quality=60&width=512,No Title,uncategorized,Unknown
17179,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6_4e51c52d-d641-4e13-b7ec-9c83d6f2ce39_512x.jpg?v=1710323726,Rory Skirt|Pleated Cotton Skirt,bottoms,Red
17180,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/3_b36b3291-681c-48b3-bbfa-a27e6e1a484f.jpg?v=1706876140&quality=60&width=512,No Title,uncategorized,Unknown
17181,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4_5ffa00a6-af41-4c7e-b58b-fa932b248115_1600x.jpg?v=1706876404,No Title,uncategorized,Unknown
17182,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_fe6d227a-b53d-4e03-a58b-5bd1bcb21b74.jpg?v=1706876367&quality=60&width=512,No Title,uncategorized,Unknown
17183,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_0d13674d-56d2-4c3e-8bb1-835ccc7a5819.jpg?v=1702465878&quality=60&width=512,No Title,uncategorized,Unknown
17184,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_face6836-ed6b-4013-857b-52d3705e371d_512x.jpg?v=1740384166,Ginger|Floral A-Line Dress,dresses,Brown
17185,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/3_6f289698-63db-4c00-bc80-f4b706357106_512x.jpg?v=1707837131,Sky|Checked Off Shoulder Dress,dresses,Multi Colour
17186,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/3_25060c3f-f506-4105-8408-52400c981927.jpg?v=1705316521&quality=60&width=512,No Title,uncategorized,Unknown
17187,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-1711_1600x.jpg?v=1717578595,Mahnoor|Cotton Lycra Mini Dress,dresses,Blue
17188,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-06321_512x.jpg?v=1717053229,No Title,uncategorized,Unknown
17189,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Saiee_pdp.png?v=1706693652&quality=60&width=512,No Title,uncategorized,Unknown
17190,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2_8449bfa3-9d5e-4e3f-bfe4-6d121aa240d4_512x.jpg?v=1707836794,No Title,uncategorized,Unknown
17191,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2_4f872d94-1433-4abb-9dc8-ddfcd4321e62_512x.jpg?v=1702474857,Betty|Cotton Checked Co-Ords,dresses,Multi Colour
17192,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6_VWWDR2336017103_512x.jpg?v=1714051813,Novah|Floral Cotton Dress,dresses,Mustard
17193,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0263.jpg?v=1717070413&quality=60&width=512,No Title,uncategorized,Unknown
17194,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0921.jpg?v=1717072887&quality=60&width=512,No Title,uncategorized,Unknown
17195,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-02252.jpg?v=1717053346&quality=60&width=512,No Title,uncategorized,Unknown
17196,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336014704_478e15f5-0ce7-4924-af3f-bc73be5f53ec_512x.jpg?v=1700299208,No Title,uncategorized,Unknown
17197,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/7thMayVirgio-6562_512x.jpg?v=1715689595,Daisy|Lyocell Midi Dress,dresses,Unknown
17198,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-04171_512x.jpg?v=1717053329,Anida|Fit & Flare Dress,dresses,Unknown
17199,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-00221.jpg?v=1717051471&quality=60&width=512,No Title,uncategorized,Unknown
17200,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-00532.jpg?v=1717052107&quality=60&width=512,No Title,uncategorized,Unknown
17201,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-2078_512x.jpg?v=1724393889,No Title,uncategorized,Unknown
17202,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0292_1600x.jpg?v=1717070538,Rebecca|Modal Shift Dress,dresses,Unknown
17203,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0972.jpg?v=1716803928&quality=60&width=512,No Title,uncategorized,Unknown
17204,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21_May_Virgio-0464_1.jpg?v=1716622625&quality=60&width=512,No Title,uncategorized,Unknown
17205,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-03251_512x.jpg?v=1717053284,No Title,uncategorized,Unknown
17206,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6_VWWDR2336012803.jpg?v=1714051838&quality=60&width=512,No Title,uncategorized,Unknown
17207,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0950_512x.jpg?v=1717053387,Grace|Polka Print Wrap Dress,dresses,Pink
17208,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/5_VWWDR2336015902_512x.jpg?v=1713880295,Amelia|Smocked Floral Dress,dresses,Red
17209,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336017203_512x.jpg?v=1714051899,No Title,uncategorized,Unknown
17210,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336011102_512x.jpg?v=1700298171,Calin|Lace-Up Shirt Dress,dresses,Unknown
17211,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6_VWWDR2336018902.jpg?v=1714051264&quality=60&width=512,No Title,uncategorized,Unknown
17212,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-0970.jpg?v=1718367082&quality=60&width=512,No Title,uncategorized,Unknown
17213,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/VirgioCatalog2656.jpg?v=1710326079&quality=60&width=512,No Title,uncategorized,Unknown
17214,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-2047_512x.jpg?v=1724396996,Ruby|Metallic Mini Dress,dresses,Pink
17215,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-1121.jpg?v=1716803827&quality=60&width=512,No Title,uncategorized,Unknown
17216,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336017201.jpg?v=1716201635&quality=60&width=512,No Title,uncategorized,Unknown
17217,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-02021.jpg?v=1717069568&quality=60&width=512,No Title,uncategorized,Unknown
17218,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_684e6289-24cd-4027-b1a5-0c4b3fa7f88a_1600x.jpg?v=1714051792,No Title,uncategorized,Unknown
17219,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336014901.jpg?v=1716201772&quality=60&width=512,No Title,uncategorized,Unknown
17220,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0404_512x.jpg?v=1717071107,Pia|Chic Cotton Mini Dress,dresses,Unknown
17221,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336012704.jpg?v=1700298669&quality=60&width=512,No Title,uncategorized,Unknown
17222,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336016701_c8b58a52-5438-46e8-9257-af9556f29964_512x.jpg?v=1700299721,Uzuri|Schiffli Cotton Dress,dresses,White
17223,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/VirgioCatalog2602_512x.jpg?v=1711985405,Rhea|Schiffli Cotton Dress,dresses,Pink
17224,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/5_VWWDR2336013303_512x.jpg?v=1700299329,No Title,uncategorized,Unknown
17225,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/7thMayVirgio-6608_512x.jpg?v=1715692059,Kenza|Monochrome Wrap Dress,dresses,White
17226,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336020901_f4f17ef0-c01e-4239-8afd-465780e1609a_512x.jpg?v=1745851428,No Title,uncategorized,Unknown
17227,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/5_VWWDR2336014902_512x.jpg?v=1700301063,Isla|Schiffli Cotton Dress,dresses,White
17228,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24_May_Virgio_-0465_512x.jpg?v=1718367925,Rose|Cut-Out Floral Dress,dresses,Unknown
17229,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-2307_512x.jpg?v=1724392840,Miley|Cut-Out Floral Dress,dresses,Unknown
17230,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0440_512x.jpg?v=1717071209,No Title,uncategorized,Unknown
17231,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0568_1600x.jpg?v=1717053409,No Title,uncategorized,Unknown
17232,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-1147_512x.jpg?v=1716804000,Juna|Smocked Floral Dress,dresses,Yellow
17233,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6_VWWDR2336012001.jpg?v=1713782277&quality=60&width=512,No Title,uncategorized,Unknown
17234,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/VirgioCatalog2582.jpg?v=1714051225&quality=60&width=512,No Title,uncategorized,Unknown
17235,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6_VWWDR2336012002.jpg?v=1714507788&quality=60&width=512,No Title,uncategorized,Unknown
17236,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336020902_9cee2207-3173-45cc-8143-061e92a58c61_1600x.jpg?v=1706284073,Aranya|Floral Midi Dress,dresses,Blue
17237,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336013703_a5409ac4-8269-4c19-8a45-ec1515510ab3_512x.jpg?v=1705062269,Dora|Floral Tie-Up Dress,dresses,White
17238,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-06801.jpg?v=1717051381&quality=60&width=512,No Title,uncategorized,Unknown
17239,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0156.jpg?v=1717069339&quality=60&width=512,No Title,uncategorized,Unknown
17240,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0779_512x.jpg?v=1717052585,Emily|Back Detail Cotton Dress,dresses,Multi Colour
17241,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0857_512x.jpg?v=1716802898,Arwa|Smocked Floral Dress,dresses,White
17242,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-04431_512x.jpg?v=1717053440,Aria|Printed Shirt Dress,dresses,Unknown
17243,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0352_512x.jpg?v=1717070689,Nirja|Animal Print Lace-Up Dress,dresses,White
17244,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0992.jpg?v=1717073091&quality=60&width=512,No Title,uncategorized,Unknown
17245,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/day21748.jpg?v=1697393889&quality=60&width=512,No Title,uncategorized,Unknown
17246,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0708_512x.jpg?v=1716803549,Erum|Ruffled Cotton Dress,dresses,Unknown
17247,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-01752_512x.jpg?v=1717055396,Eva|Back Detail Mini Dress,dresses,Black
17248,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336010303_c6316b3f-d3ec-42c6-8a73-f7e6c39bafc9_512x.jpg?v=1745851426,Avika|Modal Shirt Dress,dresses,Beige
17249,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Sanjana_1.png?v=1704793225&quality=60&width=512,No Title,uncategorized,Unknown
17250,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336013302_08c0b711-dd69-4ab2-bc39-b7c410ca8781_512x.jpg?v=1716201836,Mishka|Breezy Cotton Dress,dresses,Multi Colour
17251,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-2111_1600x.jpg?v=1724395024,Nia|Dark Floral Dress,dresses,Black
17252,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-2274_512x.jpg?v=1724398000,Viha|Wrap Cotton Dress,dresses,Red
17253,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0320_1600x.jpg?v=1716802469,No Title,uncategorized,Unknown
17254,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6_VWWDR2336016903_f784ed57-020f-435e-a40e-f0ed54e0dd9b.jpg?v=1705062165&quality=60&width=512,No Title,uncategorized,Unknown
17255,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336010502_9ba89a02-3561-4a2c-8eab-9c5ab1ef219e_512x.jpg?v=1700220995,Miya|Crossback Midi Dress,dresses,Yellow
17256,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-2390_512x.jpg?v=1724393429,Risha|Smocked Floral Dress,dresses,Blue
17257,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-00572_1600x.jpg?v=1716802349,No Title,uncategorized,Unknown
17258,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0179.jpg?v=1717058218&quality=60&width=512,No Title,uncategorized,Unknown
17259,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336015502_59031fcf-74a2-45e0-9bf0-06ca8eb3a919_512x.jpg?v=1745851427,Tashi|Yellow Cut-Out Dress,dresses,Yellow
17260,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/AMZ_1_VWWDR2336011702.jpg?v=1737531897&quality=60&width=512,No Title,uncategorized,Unknown
17261,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0675.jpg?v=1716803390&quality=60&width=512,No Title,uncategorized,Unknown
17262,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0120_512x.jpg?v=1717068618,Zahra|Floral Button-Down Dress,dresses,Pink
17263,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0864.jpg?v=1717072749&quality=60&width=512,No Title,uncategorized,Unknown
17264,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-01441_1600x.jpg?v=1717068843,No Title,uncategorized,Unknown
17265,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0757.jpg?v=1717072434&quality=60&width=512,No Title,uncategorized,Unknown
17266,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0832_512x.jpg?v=1716802768,No Title,uncategorized,Unknown
17267,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0370.jpg?v=1717070727&quality=60&width=512,No Title,uncategorized,Unknown
17268,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-00951_1600x.jpg?v=1717068491,Riana|Lyocell Cinched Dress,dresses,Blue
17269,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-00741_512x.jpg?v=1717068383,Raahi|Houndstooth Print Dress,dresses,White
17270,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0426.jpg?v=1717058242&quality=60&width=512,No Title,uncategorized,Unknown
17271,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-02301_512x.jpg?v=1717070332,Reem|Batwing Sleeve Midi Dress,dresses,Pink
17272,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-2243_512x.jpg?v=1724395953,Reeva|Printed Square-Neck Dress,dresses,Brown
17273,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0271.jpg?v=1717058269&quality=60&width=512,No Title,uncategorized,Unknown
17274,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0611.jpg?v=1717071839&quality=60&width=512,No Title,uncategorized,Unknown
17275,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0314_512x.jpg?v=1717070572,Faye|Cotton Wrap Dress,dresses,Green
17276,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-01231_512x.jpg?v=1716537312,No Title,uncategorized,Unknown
17277,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-00121_1600x.jpg?v=1717067357,Kira|Floral Bodycon Dress,dresses,Blue
17278,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-2362_512x.jpg?v=1724398198,Xiti|Lyocell Mini Dress,dresses,Yellow
17279,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-1064.jpg?v=1717058301&quality=60&width=512,No Title,uncategorized,Unknown
17280,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/03_0510.jpg?v=1700220924&quality=60&width=512,No Title,uncategorized,Unknown
17281,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-2078_1600x.jpg?v=1723556211,No Title,uncategorized,Unknown
17282,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0913_1600x.jpg?v=1716803209,No Title,uncategorized,Unknown
17283,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/7thMayVirgio-6651_512x.jpg?v=1717058331,Amira|Checked Cotton Wrap Dress,dresses,Red
17284,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-00441.jpg?v=1717052469&quality=60&width=512,No Title,uncategorized,Unknown
17285,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0726_512x.jpg?v=1717072343,Myra|Printed Batwing Dress,dresses,Coral
17286,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336013103_8025e37e-b6fd-4b59-b49d-d311c8183cc0_512x.jpg?v=1700223755,No Title,uncategorized,Unknown
17287,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/5_8b00e2a4-d982-479d-9bb2-308729a20404_512x.jpg?v=1714058014,No Title,uncategorized,Unknown
17288,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-00431_512x.jpg?v=1717068297,Nysa|Lace-Up Ornate Print Dress,dresses,Black
17289,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0071_512x.jpg?v=1717052541,Abiha|Gingham Dress With Tie-Up,dresses,White
17290,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-1758_512x.jpg?v=1721218307,Nida|Soft Lyocell Dress,dresses,Green
17291,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-03771_512x.jpg?v=1717059446,Anaya|Floral Shift Dress,dresses,Light Blue
17292,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-02012_512x.jpg?v=1717059481,Hana|Draped Shirt Dress,dresses,Olive
17293,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0646_512x.jpg?v=1717059510,Aliza|Floral Cotton Dress,dresses,Multi Colour
17294,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/AMZ_1_VWWDR2336013702_1600x.jpg?v=1737531972,Avani|Floral Dress With Tie-Up,dresses,Blue
17295,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-1162_512x.jpg?v=1716804106,Kavi|Soft Lyocell Dress,dresses,Beige
17296,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0591_512x.jpg?v=1717071640,Ati|Printed Halter Dress,dresses,Multi Colour
17297,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-02151_512x.jpg?v=1716802719,Amlan|Polka Printed Mini Dress,dresses,Pink
17298,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0839.jpg?v=1717072679&quality=60&width=512,No Title,uncategorized,Unknown
17299,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0462_512x.jpg?v=1717059532,Kaya|Checked Cotton Wrap Dress,dresses,Pink
17300,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4_VWWDR2336014002_2c6e2aa5-b38a-490c-b994-592bc23594ea_512x.jpg?v=1713874337,No Title,uncategorized,Unknown
17301,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0512.jpg?v=1717071263&quality=60&width=512,No Title,uncategorized,Unknown
17302,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1988_1600x.jpg?v=1724395702,Zayna|Button Down Denim Dress,dresses,Blue
17303,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0610_512x.jpg?v=1717059568,Alaya|Floral A-Line Dress,dresses,Black
17304,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0675_512x.jpg?v=1717072035,Parva|Printed Wrap Dress,dresses,Green
17305,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-2472_512x.jpg?v=1724396704,Amara|Tie-Up Cotton Dress,dresses,Yellow
17306,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0227_512x.jpg?v=1717070280,Zoe|Whimsical Print Mini Dress,dresses,White
17307,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0702.jpg?v=1717072229&quality=60&width=512,No Title,uncategorized,Unknown
17308,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336011302_88e69302-7bfd-4c51-8959-57ddb2e84310_512x.jpg?v=1704977873,Veera|Floral Printed Midi Dress,dresses,Black
17309,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/day1campaign_0228_2_1_512x.jpg?v=1703071488,Kaina|Floral Bodycon Dress,dresses,Orange
17310,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0126.jpg?v=1716537608&quality=60&width=512,No Title,uncategorized,Unknown
17311,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/VirgioCatalog2563_512x.jpg?v=1715179833,Aamna|Draped Shirt Dress,dresses,Red
17312,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336016902_1_54739661-d313-4496-93fb-534bdc844cca.jpg?v=1705052591&quality=60&width=512,No Title,uncategorized,Unknown
17313,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-0543.jpg?v=1717059872&quality=60&width=512,No Title,uncategorized,Unknown
17314,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/6_VWWDR2336013402_82aab07c-4f29-465c-952d-28dd9c91c9aa.jpg?v=1714431434&quality=60&width=512,No Title,uncategorized,Unknown
17315,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-02582_512x.jpg?v=1717059607,Anviti|Tie-Up Metallic Dress,dresses,Blue
17316,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-2439_512x.jpg?v=1724396485,Saba|Modal Shirt Dress,dresses,Red
17317,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio0805_512x.jpg?v=1725023153,Eve|Tiered Cotton Dress,dresses,Red
17318,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0631_1600x.jpg?v=1717071893,No Title,uncategorized,Unknown
17319,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0547.jpg?v=1717071458&quality=60&width=512,No Title,uncategorized,Unknown
17320,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-1100_512x.jpg?v=1717059690,Hriya|Floral Midi Dress,dresses,Unknown
17321,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-06061.jpg?v=1717059668&quality=60&width=512,No Title,uncategorized,Unknown
17322,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0896_512x.jpg?v=1717072808,No Title,uncategorized,Unknown
17323,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-00122.jpg?v=1716802837&quality=60&width=512,No Title,uncategorized,Unknown
17324,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-2023_512x.jpg?v=1724392537,Lydia|Midi Dress With Pockets,dresses,Black
17325,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0196.jpg?v=1717069466&quality=60&width=512,No Title,uncategorized,Unknown
17326,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/5_761d2749-f9b4-4fbb-9eb0-bc38f10df46d.jpg?v=1714058711&quality=60&width=512,No Title,uncategorized,Unknown
17327,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336012201_1f01b6bc-4ed8-4835-87fb-3c1e63c9bec1_512x.jpg?v=1745851427,Alia|Floral Midi Dress,dresses,Teal
17328,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/24MayVirgio-0786.jpg?v=1717072509&quality=60&width=512,No Title,uncategorized,Unknown
17329,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-05241_1600x.jpg?v=1717059709,Dwiti|Batwing Floral Dress,dresses,Blue
17330,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/21MayVirgio-1080_512x.jpg?v=1716803436,Erisha|A-Line Animal Print Dress,dresses,Red
17331,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWDR2336017003_df0d207a-116e-4973-b76f-bc50f8c5a2e6_512x.jpg?v=1700221563,No Title,uncategorized,Unknown
